COMPANYID,CASENO,PROJECTNO,ACTIVITYCODE,LOCATIONCODE,LOCATIONTYPE,STAGECODE,FLAGCODE,PROCESSCODE,PROCESSSERNO,SHOPCODE,WORKCODE,SECTCODE,PLANSTARTDATE,PLANFINISHDATE,PLANDURATION,ACTUALSTARTDATE,ACTUALFINISHDATE,ACTUALDURATION,VOL1,MH1,VOL2,MH2,VOL3,MH3,KLOFFSET,DESCUPDOWN,LINEPOSITION,NETWORKID,ACTIVITYDESC,RESOURCEFLAG,DISTRIBCODE,PROCESSRATIO,ACTUALIFDATE,OPERATIONSTARTDATE,OPERATIONFINISHDATE,OPERATIONIFDATE,CALENDAR_CASENO,CGCODE,CCCODE,CREATEDATE,CREATEUSER,UPDATEDATE,UPDATEUSER,PLANVOLMH,ACTUALVOLMH,MH4,ACTUALIFINDC
D,2020-36-04,5466,E62EDG00,62E,E,D,E,D,G00,NO1,EHEF,4100,2020-01-31,2020-02-18,13,2020-01-28,2020-02-17,,282.9,346.4,0,0,0,0,,,,,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,347.1,Y
D,2020-36-04,5466,E62EDS00,62E,E,D,E,D,S00,NO1,EHES,4100,2020-01-30,2020-02-05,5,2020-01-28,2020-01-31,,,39.3,0,0,0,0,,,,,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,39.4,Y
D,2020-36-04,5466,Z62EZDI0,62E,E,D,Z,Z,DI0,NO1,ESCF,2901,2020-01-29,2020-01-29,1,2020-01-31,2020-01-31,,242.8,17.4,0,0,0,0,,,,,,,,100,,,,,,ZZ201,4370,2020-04-20,1007589,2020-05-07,1005840,,,59.5,Y
D,2020-36-04,5466,E63EDG00,63E,E,D,E,D,G00,NO1,EHEF,4100,2020-01-31,2020-02-17,12,2020-01-28,2020-02-17,,282.9,346.4,0,0,0,0,,,,,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,347.1,Y
D,2020-36-04,5466,E63EDS00,63E,E,D,E,D,S00,NO1,EHES,4100,2020-01-30,2020-02-05,5,2020-01-28,2020-02-01,,,39.3,0,0,0,0,,,,,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,39.4,Y
D,2020-36-04,5466,Z63EZDI0,63E,E,D,Z,Z,DI0,NO1,ESCF,2901,2020-01-29,2020-01-29,1,2020-01-31,2020-01-31,,242.8,17.4,0,0,0,0,,,,,,,,100,,,,,,ZZ201,4370,2020-04-20,1007589,2020-05-07,1005840,,,59.5,Y
D,2020-36-04,5466,E62FDG00,62F,E,D,E,D,G00,NO1,EHEF,4100,2020-02-04,2020-02-20,13,2020-01-31,2020-02-20,,330.2,416,0,0,0,0,,,,,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,416.8,Y
D,2020-36-04,5466,E63FDS00,63F,E,D,E,D,S00,NO1,EHES,4100,2020-02-03,2020-02-07,5,2020-01-31,2020-02-06,,,44.4,0,0,0,0,,,,,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,44.5,Y
D,2020-36-04,5466,E62FDS00,62F,E,D,E,D,S00,NO1,EHES,4100,2020-02-03,2020-02-07,5,2020-01-31,2020-02-07,,,44.4,0,0,0,0,,,,,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,44.5,Y
D,2020-36-04,5466,Z62FZDI0,62F,E,D,Z,Z,DI0,NO1,ESCF,2901,2020-01-31,2020-01-31,1,2020-02-03,2020-02-05,,390.3,22.1,0,0,0,0,,,,,,,,100,,,,,,ZZ201,4370,2020-04-20,1007589,2020-05-07,1005840,,,75.7,Y
D,2020-36-04,5466,E63FDG00,63F,E,D,E,D,G00,NO1,EHEF,4100,2020-02-04,2020-02-19,12,2020-01-31,2020-02-19,,330.2,416,0,0,0,0,,,,,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,416.8,Y
D,2020-36-04,5466,Z63FZDI0,63F,E,D,Z,Z,DI0,NO1,ESCF,2901,2020-01-31,2020-01-31,1,2020-02-03,2020-02-05,,390.3,22.1,0,0,0,0,,,,,,,,100,,,,,,ZZ201,4370,2020-04-20,1007589,2020-05-07,1005840,,,75.7,Y
D,2020-36-04,5466,E20KDS00,20K,E,D,E,D,S00,NO1,EHES,4100,2020-03-05,2020-03-11,5,2020-03-04,2020-03-05,,,163,0,0,0,0,,,,,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,163.3,Y
D,2020-36-04,5466,E50EDS00,50E,E,D,E,D,S00,NO1,EHES,4100,2020-02-05,2020-02-11,5,2020-02-06,2020-02-13,,,43.2,0,0,0,0,,,,,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,43.3,Y
D,2020-36-04,5466,Z50EZDI0,50E,E,D,Z,Z,DI0,NO1,ESCF,2901,2020-02-04,2020-02-04,1,2020-02-14,2020-02-14,,280.7,20.4,0,0,0,0,,,,,,,,100,,,,,,ZZ201,4370,2020-04-20,1007589,2020-05-07,1005840,,,70.1,Y
D,2020-36-04,5466,E50EDG00,50E,E,D,E,D,G00,NO1,EHEF,4100,2020-02-06,2020-02-24,13,2020-02-06,2020-03-11,,337.3,405.2,0,0,0,0,,,,,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,406,Y
D,2020-36-04,5466,E50FDS00,50F,E,D,E,D,S00,NO1,EHES,4100,2020-02-07,2020-02-13,5,2020-02-10,2020-02-15,,,51.6,0,0,0,0,,,,,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,51.7,Y
D,2020-36-04,5466,Z50FZDI0,50F,E,D,Z,Z,DI0,NO1,ESCF,2901,2020-02-06,2020-02-06,1,2020-02-18,2020-02-20,,433.8,34.4,0,0,0,0,,,,,,,,100,,,,,,ZZ201,4370,2020-04-20,1007589,2020-05-07,1005840,,,117.8,Y
D,2020-36-04,5466,E50FDG00,50F,E,D,E,D,G00,NO1,EHEF,4100,2020-02-10,2020-02-26,13,2020-02-10,2020-03-11,,472.3,597.4,0,0,0,0,,,,,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,598.6,Y
D,2020-36-04,5466,E50CDG00,50C,E,D,E,D,G00,NO1,EHEF,4100,2020-01-29,2020-02-14,13,2020-01-30,2020-03-05,,301.5,358.4,0,0,0,0,0,,0,0,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,359.1,Y
D,2020-36-04,5466,E50CDS00,50C,E,D,E,D,S00,NO1,EHES,4100,2020-01-23,2020-02-03,5,2020-01-30,2020-01-30,,,43.1,0,0,0,0,0,,0,0,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,43.2,Y
D,2020-36-04,5466,E63ADG00,63A,E,D,E,D,G00,NO1,EHEF,4100,2020-02-03,2020-02-18,12,2020-01-28,2020-03-03,,224.3,314.2,0,0,0,0,0,,0,0,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,314.8,Y
D,2020-36-04,5466,E63ADS00,63A,E,D,E,D,S00,NO1,EHES,4100,2020-01-31,2020-02-06,5,2020-01-28,2020-02-04,,,32.6,0,0,0,0,0,,0,0,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,32.7,Y
D,2020-36-04,5466,E63CDG00,63C,E,D,E,D,G00,NO1,EHEF,4100,2020-01-22,2020-02-10,11,2020-01-16,2020-02-13,,221.3,310,0,0,0,0,0,,0,0,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,310.6,Y
D,2020-36-04,5466,E63CDS00,63C,E,D,E,D,S00,NO1,EHES,4100,2020-01-21,2020-01-30,5,2020-01-16,2020-01-21,,,41.9,0,0,0,0,0,,0,0,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,42,Y
D,2020-36-04,5466,Z723ZDI0,723,E,D,Z,Z,DI0,NO1,ESCF,2901,2020-01-16,2020-01-16,1,2020-01-16,2020-01-18,,103.3,7.3,0,0,0,0,,,,,,,,100,,,,,,ZZ201,4370,2020-04-20,1007589,2020-05-07,1005840,,,25.1,Y
D,2020-36-04,5466,E723DG00,723,E,D,E,D,G00,NO1,EHEF,4100,2020-01-20,2020-02-06,11,2020-01-16,2020-02-05,,131.6,149.4,0,0,0,0,,,,,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,149.7,Y
D,2020-36-04,5466,Z107ZDI0,107,E,D,Z,Z,DI0,NO1,ESCF,2901,2020-02-06,2020-02-06,1,2020-02-14,2020-02-14,,68,4.8,0,0,0,0,0,,0,0,,,,100,,,,,,ZZ201,4370,2020-04-20,1007589,2020-05-07,1005840,,,16.4,Y
D,2020-36-04,5466,Z632ZDI0,632,E,D,Z,Z,DI0,NO1,ESCF,2901,2020-01-21,2020-01-21,1,2020-01-22,2020-01-28,,199.2,14.1,0,0,0,0,0,,0,0,,,,100,,,,,,ZZ201,4370,2020-04-20,1007589,2020-05-07,1005840,,,48.3,Y
D,2020-36-04,5466,Z622ZDI0,622,E,D,Z,Z,DI0,NO1,ESCF,2901,2020-01-21,2020-01-21,1,2020-01-22,2020-01-28,,199.2,14.1,0,0,0,0,0,,0,0,,,,100,,,,,,ZZ201,4370,2020-04-20,1007589,2020-05-07,1005840,,,48.3,Y
D,2020-36-04,5466,Z50AZDI0,50A,E,D,Z,Z,DI0,NO1,ESCF,2901,2020-02-05,2020-02-05,1,2020-02-14,2020-02-15,,299.7,22.1,0,0,0,0,0,,0,0,,,,100,,,,,,ZZ201,4370,2020-04-20,1007589,2020-05-07,1005840,,,75.9,Y
D,2020-36-04,5466,Z63AZDI0,63A,E,D,Z,Z,DI0,NO1,ESCF,2901,2020-01-30,2020-01-30,1,2020-01-30,2020-02-05,,279.2,21.4,0,0,0,0,0,,0,0,,,,100,,,,,,ZZ201,4370,2020-04-20,1007589,2020-05-07,1005840,,,73.3,Y
D,2020-36-04,5466,E12EDS00,12E,E,D,E,D,S00,NO1,EHES,4100,2020-02-05,2020-02-11,5,2020-02-03,2020-02-05,,,47.1,0,0,0,0,0,,0,0,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,47.2,Y
D,2020-36-04,5466,E20NDG00,20N,E,D,E,D,G00,NO1,EHEF,4100,2020-03-10,2020-03-24,11,2020-03-05,2020-03-30,,753.8,1011.5,0,0,0,0,0,,0,0,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,1013.5,Y
D,2020-36-04,5466,E20NDS00,20N,E,D,E,D,S00,NO1,EHES,4100,2020-03-09,2020-03-13,5,2020-03-05,2020-03-06,,,154.4,0,0,0,0,0,,0,0,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,154.7,Y
D,2020-36-04,5466,E107DS00,107,E,D,E,D,S00,NO1,EHES,4100,2020-02-07,2020-02-13,5,2020-02-04,2020-02-08,,,20.7,0,0,0,0,0,,0,0,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,20.7,Y
D,2020-36-04,5466,E632DG00,632,E,D,E,D,G00,NO1,EHEF,4100,2020-01-23,2020-02-11,11,2020-01-21,2020-02-13,,154.5,190.5,0,0,0,0,0,,0,0,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,190.9,Y
D,2020-36-04,5466,Z12EZDI0,12E,E,D,Z,Z,DI0,NO1,ESCF,2901,2020-02-04,2020-02-04,1,2020-02-05,2020-02-20,,590,41.7,0,0,0,0,0,,0,0,,,,100,,,,,,ZZ201,4370,2020-04-20,1007589,2020-05-07,1005840,,,143,Y
D,2020-36-04,5466,Z13DZDI0,13D,E,D,Z,Z,DI0,NO1,ESCF,2901,2020-01-31,2020-01-31,1,2020-02-01,2020-02-15,,465.5,36.9,0,0,0,0,0,,0,0,,,,100,,,,,,ZZ201,4370,2020-04-20,1007589,2020-05-07,1005840,,,126.6,Y
D,2020-36-04,5466,E12DDG00,12D,E,D,E,D,G00,NO1,EHEF,4100,2020-02-04,2020-02-20,13,2020-01-30,2020-02-23,,458.3,495.6,0,0,0,0,0,,0,0,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,496.6,Y
D,2020-36-04,5466,Z20MZDI0,20M,E,D,Z,Z,DI0,NO1,ESCF,2901,2020-03-05,2020-03-05,1,2020-03-06,2020-03-12,,626,52.6,0,0,0,0,,,,,,,,100,,,,,,ZZ201,4370,2020-04-20,1007589,2020-05-07,1005840,,,180.3,Y
D,2020-36-04,5466,E20MDS00,20M,E,D,E,D,S00,NO1,EHES,4100,2020-03-06,2020-03-12,5,2020-03-05,2020-03-06,,,156.6,0,0,0,0,,,,,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,156.9,Y
D,2020-36-04,5466,E20MDG00,20M,E,D,E,D,G00,NO1,EHEF,4100,2020-03-09,2020-03-23,11,2020-03-05,2020-03-30,,810,1072.2,0,0,0,0,,,,,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,1074.4,Y
D,2020-36-04,5466,Z62GZDI0,62G,E,D,Z,Z,DI0,NO1,ESCF,2901,2020-02-05,2020-02-05,1,2020-02-06,2020-02-15,,95.8,6.8,0,0,0,0,,,,,,,,100,,,,,,ZZ201,4370,2020-04-20,1007589,2020-05-07,1005840,,,23.2,Y
D,2020-36-04,5466,E62GDS00,62G,E,D,E,D,S00,NO1,EHES,4100,2020-02-06,2020-02-12,5,2020-02-04,2020-02-10,,,38.6,0,0,0,0,,,,,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,38.7,Y
D,2020-36-04,5466,E62GDG00,62G,E,D,E,D,G00,NO1,EHEF,4100,2020-02-07,2020-02-21,11,2020-02-04,2020-02-24,,308,390.7,0,0,0,0,,,,,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,391.5,Y
D,2020-36-04,5466,Z62HZDI0,62H,E,D,Z,Z,DI0,NO1,ESCF,2901,2020-02-10,2020-02-10,1,2020-02-09,2020-02-15,,345,30.4,0,0,0,0,,,,,,,,100,,,,,,ZZ201,4370,2020-04-20,1007589,2020-05-07,1005840,,,104.4,Y
D,2020-36-04,5466,E727DS00,727,E,D,E,D,S00,NO1,EHES,4100,2020-02-03,2020-02-07,5,2020-01-31,2020-02-04,,,18.8,0,0,0,0,,,,,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,18.8,Y
D,2020-36-04,5466,Z737ZDI0,737,E,D,Z,Z,DI0,NO1,ESCF,2901,2020-01-31,2020-01-31,1,2020-02-01,2020-02-05,,0,6.1,0,0,0,0,,,,,,,,100,,,,,,ZZ201,4370,2020-04-20,1007589,2020-05-07,1005840,,,20.9,Y
D,2020-36-04,5466,Z727ZDI0,727,E,D,Z,Z,DI0,NO1,ESCF,2901,2020-01-31,2020-01-31,1,2020-02-01,2020-02-05,,0,6.1,0,0,0,0,,,,,,,,100,,,,,,ZZ201,4370,2020-04-20,1007589,2020-05-07,1005840,,,20.9,Y
D,2020-36-04,5466,E737DG00,737,E,D,E,D,G00,NO1,EHEF,4100,2020-02-04,2020-02-17,10,2020-01-31,2020-02-13,,99.1,99,0,0,0,0,,,,,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,99.2,Y
D,2020-36-04,5466,E737DS00,737,E,D,E,D,S00,NO1,EHES,4100,2020-02-03,2020-02-07,5,2020-01-31,2020-02-04,,,18.8,0,0,0,0,,,,,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,18.8,Y
D,2020-36-04,5466,E12DDS00,12D,E,D,E,D,S00,NO1,EHES,4100,2020-02-03,2020-02-07,5,2020-01-30,2020-02-04,,,40.3,0,0,0,0,0,,0,0,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,40.4,Y
D,2020-36-04,5466,E13DDG00,13D,E,D,E,D,G00,NO1,EHEF,4100,2020-02-04,2020-02-20,13,2020-01-31,2020-02-23,,377.3,415.4,0,0,0,0,0,,0,0,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,416.2,Y
D,2020-36-04,5466,E13DDS00,13D,E,D,E,D,S00,NO1,EHES,4100,2020-02-03,2020-02-07,5,2020-01-31,2020-02-04,,,40,0,0,0,0,0,,0,0,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,40.1,Y
D,2020-36-04,5466,E13EDG00,13E,E,D,E,D,G00,NO1,EHEF,4100,2020-02-06,2020-02-24,13,2020-02-04,2020-02-25,,439.7,461.4,0,0,0,0,0,,0,0,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,462.3,Y
D,2020-36-04,5466,E10FDS00,10F,E,D,E,D,S00,NO1,EHES,4100,2020-02-10,2020-02-14,5,2020-02-10,2020-02-12,,,27.7,0,0,0,0,0,,0,0,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,27.8,Y
D,2020-36-04,5466,E107DG00,107,E,D,E,D,G00,NO1,EHEF,4100,2020-02-10,2020-02-25,12,2020-02-04,2020-02-24,,34.5,38.3,0,0,0,0,0,,0,0,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,38.4,Y
D,2020-36-04,5466,E50DDS00,50D,E,D,E,D,S00,NO1,EHES,4100,2020-02-04,2020-02-10,5,2020-01-31,2020-02-05,,,34.1,0,0,0,0,,,,,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,34.2,Y
D,2020-36-04,5466,Z50DZDI0,50D,E,D,Z,Z,DI0,NO1,ESCF,2901,2020-02-03,2020-02-03,1,2020-02-02,2020-02-06,,280.7,20.4,0,0,0,0,,,,,,,,100,,,,,,ZZ201,4370,2020-04-20,1007589,2020-05-07,1005840,,,70.1,Y
D,2020-36-04,5466,E11ADS00,11A,E,D,E,D,S00,NO1,EHES,4100,2020-01-14,2020-01-20,5,2020-01-10,2020-01-16,,,91.9,0,0,0,0,,,,,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,92.1,Y
D,2020-36-04,5466,E11ADG00,11A,E,D,E,D,G00,NO1,EHEF,4100,2020-01-15,2020-02-05,13,,,,0,0,0,0,0,0,,,,,,,,,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,0,Y
D,2020-36-04,5466,Z11AZDI0,11A,E,D,Z,Z,DI0,NO1,ESCF,2901,2020-01-13,2020-01-13,1,2020-01-19,2020-01-19,,413.3,29.2,0,0,0,0,,,,,,,,100,,,,,,ZZ201,4370,2020-04-20,1007589,2020-05-07,1005840,,,100.2,Y
D,2020-36-04,5466,Z105ZDI0,105,E,D,Z,Z,DI0,NO1,ESCF,2901,2020-02-03,2020-02-03,1,2020-02-04,2020-02-04,,110.5,7.8,0,0,0,0,0,,0,0,,,,100,,,,,,ZZ201,4370,2020-04-20,1007589,2020-05-07,1005840,,,26.8,Y
D,2020-36-04,5466,E105DG00,105,E,D,E,D,G00,NO1,EHEF,4100,2020-02-05,2020-02-20,12,2020-01-31,2020-02-23,,150.6,174.4,0,0,0,0,0,,0,0,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,174.8,Y
D,2020-36-04,5466,E105DS00,105,E,D,E,D,S00,NO1,EHES,4100,2020-02-04,2020-02-10,5,2020-01-31,2020-02-04,,,26.7,0,0,0,0,0,,0,0,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,26.8,Y
D,2020-36-04,5466,E104DG00,104,E,D,E,D,G00,NO1,EHEF,4100,2020-01-16,2020-02-05,12,2020-01-13,2020-01-28,,138.6,174.9,0,0,0,0,0,,0,0,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,175.3,Y
D,2020-36-04,5466,E104DS00,104,E,D,E,D,S00,NO1,EHES,4100,2020-01-15,2020-01-21,5,2020-01-12,2020-01-16,,,30.1,0,0,0,0,0,,0,0,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,30.2,Y
D,2020-36-04,5466,E13EDS00,13E,E,D,E,D,S00,NO1,EHES,4100,2020-02-05,2020-02-11,5,2020-02-03,2020-02-05,,,46.7,0,0,0,0,0,,0,0,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,46.8,Y
D,2020-36-04,5466,E203DG00,203,E,D,E,D,G00,NO1,EHEF,4100,2020-01-16,2020-02-03,10,2020-01-16,2020-02-20,,134.2,174.4,0,0,0,0,0,,0,0,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,174.8,Y
D,2020-36-04,5466,E22ADG00,22A,E,D,E,D,G00,NO1,EHEF,4100,2020-01-15,2020-02-04,12,2020-01-13,2020-02-05,,248.2,342.6,0,0,0,0,0,,0,0,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,343.3,Y
D,2020-36-04,5466,E62HDS00,62H,E,D,E,D,S00,NO1,EHES,4100,2020-02-11,2020-02-17,5,2020-02-07,2020-02-10,,,42.6,0,0,0,0,,,,,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,42.7,Y
D,2020-36-04,5466,E62HDG00,62H,E,D,E,D,G00,NO1,EHEF,4100,2020-02-12,2020-02-26,11,2020-02-07,2020-03-05,,309.1,394.5,0,0,0,0,,,,,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,395.3,Y
D,2020-36-04,5466,Z63GZDI0,63G,E,D,Z,Z,DI0,NO1,ESCF,2901,2020-02-05,2020-02-05,1,2020-02-06,2020-02-15,,95.8,6.8,0,0,0,0,,,,,,,,100,,,,,,ZZ201,4370,2020-04-20,1007589,2020-05-07,1005840,,,23.2,Y
D,2020-36-04,5466,E63GDS00,63G,E,D,E,D,S00,NO1,EHES,4100,2020-02-06,2020-02-12,5,2020-02-04,2020-02-10,,,38.6,0,0,0,0,,,,,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,38.7,Y
D,2020-36-04,5466,E63GDG00,63G,E,D,E,D,G00,NO1,EHEF,4100,2020-02-07,2020-02-21,11,2020-02-04,2020-02-24,,308,390.7,0,0,0,0,,,,,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,391.5,Y
D,2020-36-04,5466,Z63HZDI0,63H,E,D,Z,Z,DI0,NO1,ESCF,2901,2020-02-10,2020-02-10,1,2020-02-10,2020-02-15,,345,30.4,0,0,0,0,,,,,,,,100,,,,,,ZZ201,4370,2020-04-20,1007589,2020-05-07,1005840,,,104.4,Y
D,2020-36-04,5466,E63HDS00,63H,E,D,E,D,S00,NO1,EHES,4100,2020-02-11,2020-02-17,5,2020-02-07,2020-02-10,,,42.6,0,0,0,0,,,,,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,42.7,Y
D,2020-36-04,5466,E63HDG00,63H,E,D,E,D,G00,NO1,EHEF,4100,2020-02-12,2020-02-26,11,2020-02-07,2020-03-05,,309.1,394.5,0,0,0,0,,,,,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,395.3,Y
D,2020-36-04,5466,Z50GZDI0,50G,E,D,Z,Z,DI0,NO1,ESCF,2901,2020-02-11,2020-02-11,1,2020-02-20,2020-02-20,,495.4,22.7,0,0,0,0,,,,,,,,100,,,,,,ZZ201,4370,2020-04-20,1007589,2020-05-07,1005840,,,77.9,Y
D,2020-36-04,5466,E50GDS00,50G,E,D,E,D,S00,NO1,EHES,4100,2020-02-12,2020-02-18,5,2020-02-17,2020-02-19,,,41.4,0,0,0,0,,,,,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,41.5,Y
D,2020-36-04,5466,E50GDG00,50G,E,D,E,D,G00,NO1,EHEF,4100,2020-02-13,2020-02-27,11,2020-02-15,2020-03-11,,321.6,393.7,0,0,0,0,,,,,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,394.5,Y
D,2020-36-04,5466,Z50HZDI0,50H,E,D,Z,Z,DI0,NO1,ESCF,2901,2020-02-17,2020-02-17,1,2020-02-22,2020-02-25,,484.7,23.1,0,0,0,0,,,,,,,,100,,,,,,ZZ201,4370,2020-04-20,1007589,2020-05-07,1005840,,,79.1,Y
D,2020-36-04,5466,E50HDS00,50H,E,D,E,D,S00,NO1,EHES,4100,2020-02-18,2020-02-24,5,2020-02-17,2020-02-26,,,42.3,0,0,0,0,,,,,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,42.4,Y
D,2020-36-04,5466,Z207ZDI0,207,E,D,Z,Z,DI0,NO1,ESCF,2901,2020-01-21,2020-01-21,1,2020-01-22,2020-01-22,,0,0.4,0,0,0,0,,,,,,,,100,,,,,,ZZ201,4370,2020-04-20,1007589,2020-05-07,1005840,,,1.5,Y
D,2020-36-04,5466,E207DS00,207,E,D,E,D,S00,NO1,EHES,4100,2020-01-22,2020-01-31,5,2020-01-20,2020-01-20,,,24.8,0,0,0,0,,,,,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,24.9,Y
D,2020-36-04,5466,E207DG00,207,E,D,E,D,G00,NO1,EHEF,4100,2020-01-23,2020-02-06,8,2020-01-21,2020-02-03,,134.2,178.2,0,0,0,0,,,,,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,178.6,Y
D,2020-36-04,5466,Z208ZDI0,208,E,D,Z,Z,DI0,NO1,ESCF,2901,2020-01-21,2020-01-21,1,2020-01-21,2020-01-21,,0,4.3,0,0,0,0,,,,,,,,100,,,,,,ZZ201,4370,2020-04-20,1007589,2020-05-07,1005840,,,14.7,Y
D,2020-36-04,5466,E208DS00,208,E,D,E,D,S00,NO1,EHES,4100,2020-01-22,2020-01-31,5,2020-01-20,2020-01-20,,,24.8,0,0,0,0,,,,,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,24.9,Y
D,2020-36-04,5466,E22BDG00,22B,E,D,E,D,G00,NO1,EHEF,4100,2020-01-15,2020-02-04,12,2020-01-13,2020-02-22,,247.5,331.7,0,0,0,0,0,,0,0,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,332.4,Y
D,2020-36-04,5466,E208DG00,208,E,D,E,D,G00,NO1,EHEF,4100,2020-01-23,2020-02-10,10,2020-01-21,2020-02-08,,122.3,158.9,0,0,0,0,,,,,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,159.2,Y
D,2020-36-04,5466,E727DG00,727,E,D,E,D,G00,NO1,EHEF,4100,2020-02-04,2020-02-17,10,2020-01-31,2020-02-13,,99.1,99,0,0,0,0,,,,,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,99.2,Y
D,2020-36-04,5466,E22ADS00,22A,E,D,E,D,S00,NO1,EHES,4100,2020-01-14,2020-01-20,5,2020-01-11,2020-01-16,,,32.4,0,0,0,0,0,,0,0,,,,100,,,,,,SE401,4100,2020-04-20,1007589,2020-05-07,1005840,,,32.5,Y
